label,time,error,filtered
e2e-nan,15591185.999999998,1.7789612101444259,False
llm-Qwen-Qwen3-Embedding-0.6B,9482171.99,0.09119415721200985,False
llm-Qwen-Qwen3-Embedding-4B,41905453.69,2.863484568602828,False
llm-Qwen-Qwen3-Embedding-8B,76353405.79,-0.672834927451363,False
llm-answerdotai-ModernBERT-base,5484879.52,2.9414707681237635,False
llm-bert-base-uncased,3472121.27,0.9270773604740061,False
llm-google-gemma-3-12b-pt,27973710.68,1.2480449144431214,False
llm-google-gemma-3-1b-pt,7868150.7,0.7256408743620756,False
llm-google-gemma-3-4b-pt,12701833.85,0.29889037966421295,False
llm-meta-llama-Llama-3.1-8B,18581402.83,3.5536775063616037,False
llm-meta-llama-Llama-3.2-1B,5556681.94,1.231019768597805,False
llm-meta-llama-Llama-3.2-3B,10626735.65,5.093583734958421,False
llm-sentence-transformers-all-MiniLM-L6-v2,2103016.85,1.1998212796377936,False
qf-nan,56717454.0,5.024656327469465,False
postgres-nan,2103016.85,0.0,False
aimai-nan,622930.0,270.5628178126008,True
bao-nan,3233028.0,25.312236842590647,True
