label,time,error,filtered
llm-meta-llama-Llama-3.1-8B,17159996.65,2.8543604752842904,False
llm-meta-llama-Llama-3.2-3B,9640008.286666667,4.39045915272582,False
price-nan,88866396.0,3.718697849890651,False
aimai-nan,550136.6666666666,13.83224249782849,False
alece-nan,52693562.0,5.442483315265007,False
bao-nan,3058020.0,14.692351373581937,False
e2e-nan,13583576.666666666,23.349012681138237,False
llm-Qwen-Qwen3-Embedding-0.6B,8586767.863333333,70.1960509096954,False
llm-Qwen-Qwen3-Embedding-4B,39580658.5,10.448728640810101,False
llm-Qwen-Qwen3-Embedding-8B,72137255.95,5.06256328363709,False
llm-answerdotai-ModernBERT-base,4909957.576666666,23.771793960076753,False
llm-bert-base-uncased,3117254.3366666664,14.408526095990188,False
llm-google-gemma-3-12b-pt,25998732.849999998,10.804508420497859,False
llm-google-gemma-3-1b-pt,6970835.03,8.65451117109614,False
llm-google-gemma-3-27b-pt,47449474.276666656,16.816992889008343,False
llm-google-gemma-3-4b-pt,11608054.356666666,14.37152913545161,False
llm-meta-llama-Llama-3.1-70B,117640416.36,8.366481721846345,False
llm-meta-llama-Llama-3.2-1B,5017432.840000001,13.472029942464056,False
llm-sentence-transformers-all-MiniLM-L6-v2,1925354.9833333334,50.82988600095553,False
mscn-nan,31276888.0,29.144820857947334,False
qf-nan,55283788.0,9.946947755920084,False
PostgreSQL,,4.777051987025385,False
